"workerid","movieID","reactionTime","PArray","AArray","trialNum","expt"
510,1,539,1,1,4,"7:NoAgent,LB"
526,1,591,1,1,4,"7:NoAgent,LB"
505,7,391,0,0,4,"7:NoAgent,LB"
521,5,679,0,1,4,"7:NoAgent,LB"
512,5,1014,0,1,4,"7:NoAgent,LB"
443,3,514,1,0,4,"7:NoAgent,LB"
487,5,629,0,1,4,"7:NoAgent,LB"
490,3,444,1,0,4,"7:NoAgent,LB"
491,5,1113,0,1,4,"7:NoAgent,LB"
519,1,501,1,1,4,"7:NoAgent,LB"
496,5,503,0,1,4,"7:NoAgent,LB"
28,5,582,0,1,4,"7:NoAgent,LB"
515,5,632,0,1,4,"7:NoAgent,LB"
483,7,515,0,0,4,"7:NoAgent,LB"
298,7,901,0,0,4,"7:NoAgent,LB"
492,7,628,0,0,4,"7:NoAgent,LB"
500,3,390,1,0,4,"7:NoAgent,LB"
479,5,576,0,1,4,"7:NoAgent,LB"
489,1,566,1,1,4,"7:NoAgent,LB"
30,5,515,0,1,4,"7:NoAgent,LB"
507,1,590,1,1,4,"7:NoAgent,LB"
498,1,839,1,1,4,"7:NoAgent,LB"
517,5,639,0,1,4,"7:NoAgent,LB"
325,7,552,0,0,4,"7:NoAgent,LB"
495,1,699,1,1,5,"7:NoAgent,LB"
505,7,440,0,0,5,"7:NoAgent,LB"
497,5,685,0,1,5,"7:NoAgent,LB"
443,7,780,0,0,5,"7:NoAgent,LB"
487,7,704,0,0,5,"7:NoAgent,LB"
524,1,527,1,1,5,"7:NoAgent,LB"
491,3,1100,1,0,5,"7:NoAgent,LB"
519,5,747,0,1,5,"7:NoAgent,LB"
496,3,631,1,0,5,"7:NoAgent,LB"
28,3,705,1,0,5,"7:NoAgent,LB"
483,1,632,1,1,5,"7:NoAgent,LB"
298,1,806,1,1,5,"7:NoAgent,LB"
492,3,564,1,0,5,"7:NoAgent,LB"
501,3,505,1,0,5,"7:NoAgent,LB"
493,5,617,0,1,5,"7:NoAgent,LB"
479,5,608,0,1,5,"7:NoAgent,LB"
489,7,598,0,0,5,"7:NoAgent,LB"
513,7,499,0,0,5,"7:NoAgent,LB"
503,7,902,0,0,5,"7:NoAgent,LB"
502,1,633,1,1,5,"7:NoAgent,LB"
507,5,647,0,1,5,"7:NoAgent,LB"
488,5,1005,0,1,5,"7:NoAgent,LB"
520,1,551,1,1,5,"7:NoAgent,LB"
498,5,909,0,1,5,"7:NoAgent,LB"
517,3,353,1,0,5,"7:NoAgent,LB"
485,5,667,0,1,5,"7:NoAgent,LB"
325,1,614,1,1,5,"7:NoAgent,LB"
482,3,467,1,0,5,"7:NoAgent,LB"
495,7,872,0,0,6,"7:NoAgent,LB"
526,7,621,0,0,6,"7:NoAgent,LB"
504,1,942,1,1,6,"7:NoAgent,LB"
505,5,646,0,1,6,"7:NoAgent,LB"
497,3,642,1,0,6,"7:NoAgent,LB"
527,1,671,1,1,6,"7:NoAgent,LB"
512,7,1400,0,0,6,"7:NoAgent,LB"
499,5,544,0,1,6,"7:NoAgent,LB"
487,3,551,1,0,6,"7:NoAgent,LB"
491,7,577,0,0,6,"7:NoAgent,LB"
516,5,524,0,1,6,"7:NoAgent,LB"
506,1,2284,1,1,6,"7:NoAgent,LB"
28,1,410,1,1,6,"7:NoAgent,LB"
494,5,641,0,1,6,"7:NoAgent,LB"
492,5,614,0,1,6,"7:NoAgent,LB"
501,5,473,0,1,6,"7:NoAgent,LB"
508,5,1519,0,1,6,"7:NoAgent,LB"
481,5,712,0,1,6,"7:NoAgent,LB"
500,3,540,1,0,6,"7:NoAgent,LB"
493,3,712,1,0,6,"7:NoAgent,LB"
513,1,441,1,1,6,"7:NoAgent,LB"
503,5,886,0,1,6,"7:NoAgent,LB"
480,7,535,0,0,6,"7:NoAgent,LB"
518,1,489,1,1,6,"7:NoAgent,LB"
511,7,524,0,0,6,"7:NoAgent,LB"
507,3,350,1,0,6,"7:NoAgent,LB"
520,5,527,0,1,6,"7:NoAgent,LB"
485,3,1067,1,0,6,"7:NoAgent,LB"
325,3,528,1,0,6,"7:NoAgent,LB"
478,3,494,1,0,7,"7:NoAgent,LB"
504,7,680,0,0,7,"7:NoAgent,LB"
522,5,479,0,1,7,"7:NoAgent,LB"
525,5,422,0,1,7,"7:NoAgent,LB"
497,3,552,1,0,7,"7:NoAgent,LB"
527,5,638,0,1,7,"7:NoAgent,LB"
443,7,609,0,0,7,"7:NoAgent,LB"
499,1,622,1,1,7,"7:NoAgent,LB"
524,1,488,1,1,7,"7:NoAgent,LB"
490,7,719,0,0,7,"7:NoAgent,LB"
515,1,604,1,1,7,"7:NoAgent,LB"
298,1,893,1,1,7,"7:NoAgent,LB"
494,3,488,1,0,7,"7:NoAgent,LB"
508,3,813,1,0,7,"7:NoAgent,LB"
481,1,883,1,1,7,"7:NoAgent,LB"
477,1,775,1,1,7,"7:NoAgent,LB"
509,5,512,0,1,7,"7:NoAgent,LB"
503,1,950,1,1,7,"7:NoAgent,LB"
502,3,880,1,0,7,"7:NoAgent,LB"
511,3,525,1,0,7,"7:NoAgent,LB"
507,3,511,1,0,7,"7:NoAgent,LB"
488,1,577,1,1,7,"7:NoAgent,LB"
498,5,727,0,1,7,"7:NoAgent,LB"
485,5,597,0,1,7,"7:NoAgent,LB"
486,3,623,1,0,7,"7:NoAgent,LB"
482,7,460,0,0,7,"7:NoAgent,LB"
495,5,657,0,1,8,"7:NoAgent,LB"
526,5,726,0,1,8,"7:NoAgent,LB"
504,1,583,1,1,8,"7:NoAgent,LB"
521,3,1377,1,0,8,"7:NoAgent,LB"
522,5,446,0,1,8,"7:NoAgent,LB"
525,3,535,1,0,8,"7:NoAgent,LB"
527,5,768,0,1,8,"7:NoAgent,LB"
512,5,1015,0,1,8,"7:NoAgent,LB"
499,1,440,1,1,8,"7:NoAgent,LB"
524,3,400,1,0,8,"7:NoAgent,LB"
491,7,708,0,0,8,"7:NoAgent,LB"
483,1,671,1,1,8,"7:NoAgent,LB"
298,7,961,0,0,8,"7:NoAgent,LB"
492,3,552,1,0,8,"7:NoAgent,LB"
501,1,465,1,1,8,"7:NoAgent,LB"
493,5,698,0,1,8,"7:NoAgent,LB"
479,7,847,0,0,8,"7:NoAgent,LB"
509,5,437,0,1,8,"7:NoAgent,LB"
513,1,699,1,1,8,"7:NoAgent,LB"
518,5,562,0,1,8,"7:NoAgent,LB"
511,1,564,1,1,8,"7:NoAgent,LB"
488,7,812,0,0,8,"7:NoAgent,LB"
520,7,655,0,0,8,"7:NoAgent,LB"
517,3,559,1,0,8,"7:NoAgent,LB"
486,1,1810,1,1,8,"7:NoAgent,LB"
510,5,641,0,1,9,"7:NoAgent,LB"
521,5,1441,0,1,9,"7:NoAgent,LB"
522,7,454,0,0,9,"7:NoAgent,LB"
497,3,482,1,0,9,"7:NoAgent,LB"
527,5,728,0,1,9,"7:NoAgent,LB"
512,5,629,0,1,9,"7:NoAgent,LB"
443,3,577,1,0,9,"7:NoAgent,LB"
487,7,561,0,0,9,"7:NoAgent,LB"
523,5,600,0,1,9,"7:NoAgent,LB"
519,3,688,1,0,9,"7:NoAgent,LB"
516,3,554,1,0,9,"7:NoAgent,LB"
506,5,714,0,1,9,"7:NoAgent,LB"
28,1,522,1,1,9,"7:NoAgent,LB"
298,1,545,1,1,9,"7:NoAgent,LB"
494,7,777,0,0,9,"7:NoAgent,LB"
492,7,775,0,0,9,"7:NoAgent,LB"
477,7,951,0,0,9,"7:NoAgent,LB"
509,3,457,1,0,9,"7:NoAgent,LB"
513,7,679,0,0,9,"7:NoAgent,LB"
503,3,863,1,0,9,"7:NoAgent,LB"
30,1,577,1,1,9,"7:NoAgent,LB"
518,5,526,0,1,9,"7:NoAgent,LB"
520,3,447,1,0,9,"7:NoAgent,LB"
517,7,574,0,0,9,"7:NoAgent,LB"
325,3,640,1,0,9,"7:NoAgent,LB"
486,5,1645,0,1,9,"7:NoAgent,LB"
482,7,479,0,0,9,"7:NoAgent,LB"
495,5,690,0,1,10,"7:NoAgent,LB"
510,1,1058,1,1,10,"7:NoAgent,LB"
478,7,420,0,0,10,"7:NoAgent,LB"
526,1,1800,1,1,10,"7:NoAgent,LB"
522,1,526,1,1,10,"7:NoAgent,LB"
525,5,584,0,1,10,"7:NoAgent,LB"
497,5,841,0,1,10,"7:NoAgent,LB"
527,1,768,1,1,10,"7:NoAgent,LB"
512,7,641,0,0,10,"7:NoAgent,LB"
499,1,671,1,1,10,"7:NoAgent,LB"
491,3,740,1,0,10,"7:NoAgent,LB"
523,7,559,0,0,10,"7:NoAgent,LB"
496,7,694,0,0,10,"7:NoAgent,LB"
506,5,1095,0,1,10,"7:NoAgent,LB"
28,3,418,1,0,10,"7:NoAgent,LB"
515,5,724,0,1,10,"7:NoAgent,LB"
483,1,691,1,1,10,"7:NoAgent,LB"
492,5,766,0,1,10,"7:NoAgent,LB"
500,1,433,1,1,10,"7:NoAgent,LB"
502,7,528,0,0,10,"7:NoAgent,LB"
511,7,843,0,0,10,"7:NoAgent,LB"
520,3,463,1,0,10,"7:NoAgent,LB"
517,1,495,1,1,10,"7:NoAgent,LB"
485,7,1027,0,0,10,"7:NoAgent,LB"
325,5,576,0,1,10,"7:NoAgent,LB"
486,3,536,1,0,10,"7:NoAgent,LB"
510,5,693,0,1,11,"7:NoAgent,LB"
478,1,513,1,1,11,"7:NoAgent,LB"
522,3,2071,1,0,11,"7:NoAgent,LB"
527,5,750,0,1,11,"7:NoAgent,LB"
523,5,420,0,1,11,"7:NoAgent,LB"
519,1,486,1,1,11,"7:NoAgent,LB"
516,5,643,0,1,11,"7:NoAgent,LB"
514,3,862,1,0,11,"7:NoAgent,LB"
484,5,694,0,1,11,"7:NoAgent,LB"
483,3,556,1,0,11,"7:NoAgent,LB"
494,7,550,0,0,11,"7:NoAgent,LB"
508,1,1288,1,1,11,"7:NoAgent,LB"
500,7,524,0,0,11,"7:NoAgent,LB"
479,5,887,0,1,11,"7:NoAgent,LB"
509,1,550,1,1,11,"7:NoAgent,LB"
30,3,518,1,0,11,"7:NoAgent,LB"
507,7,559,0,0,11,"7:NoAgent,LB"
520,3,367,1,0,11,"7:NoAgent,LB"
498,1,1650,1,1,11,"7:NoAgent,LB"
485,5,510,0,1,11,"7:NoAgent,LB"
325,1,686,1,1,11,"7:NoAgent,LB"
486,1,924,1,1,11,"7:NoAgent,LB"
482,5,360,0,1,11,"7:NoAgent,LB"
510,7,546,0,0,12,"7:NoAgent,LB"
526,5,704,0,1,12,"7:NoAgent,LB"
505,3,743,1,0,12,"7:NoAgent,LB"
521,3,696,1,0,12,"7:NoAgent,LB"
525,5,424,0,1,12,"7:NoAgent,LB"
497,7,454,0,0,12,"7:NoAgent,LB"
527,1,567,1,1,12,"7:NoAgent,LB"
512,7,1138,0,0,12,"7:NoAgent,LB"
443,5,749,0,1,12,"7:NoAgent,LB"
499,3,908,1,0,12,"7:NoAgent,LB"
487,7,485,0,0,12,"7:NoAgent,LB"
490,5,738,0,1,12,"7:NoAgent,LB"
491,3,754,1,0,12,"7:NoAgent,LB"
519,3,485,1,0,12,"7:NoAgent,LB"
496,5,855,0,1,12,"7:NoAgent,LB"
514,7,479,0,0,12,"7:NoAgent,LB"
28,3,539,1,0,12,"7:NoAgent,LB"
484,3,540,1,0,12,"7:NoAgent,LB"
483,5,754,0,1,12,"7:NoAgent,LB"
298,5,727,0,1,12,"7:NoAgent,LB"
494,1,506,1,1,12,"7:NoAgent,LB"
492,5,449,0,1,12,"7:NoAgent,LB"
481,1,633,1,1,12,"7:NoAgent,LB"
493,1,915,1,1,12,"7:NoAgent,LB"
479,3,523,1,0,12,"7:NoAgent,LB"
489,1,664,1,1,12,"7:NoAgent,LB"
509,1,422,1,1,12,"7:NoAgent,LB"
513,1,1611,1,1,12,"7:NoAgent,LB"
503,5,1457,0,1,12,"7:NoAgent,LB"
30,5,539,0,1,12,"7:NoAgent,LB"
511,5,492,0,1,12,"7:NoAgent,LB"
507,3,461,1,0,12,"7:NoAgent,LB"
517,3,432,1,0,12,"7:NoAgent,LB"
486,5,1717,0,1,12,"7:NoAgent,LB"
482,5,374,0,1,12,"7:NoAgent,LB"
495,3,343,1,0,13,"7:NoAgent,LB"
478,7,367,0,0,13,"7:NoAgent,LB"
504,7,538,0,0,13,"7:NoAgent,LB"
521,3,1039,1,0,13,"7:NoAgent,LB"
525,7,582,0,0,13,"7:NoAgent,LB"
527,3,661,1,0,13,"7:NoAgent,LB"
499,7,560,0,0,13,"7:NoAgent,LB"
490,1,789,1,1,13,"7:NoAgent,LB"
491,1,1102,1,1,13,"7:NoAgent,LB"
516,7,659,0,0,13,"7:NoAgent,LB"
496,7,711,0,0,13,"7:NoAgent,LB"
506,1,1179,1,1,13,"7:NoAgent,LB"
484,7,634,0,0,13,"7:NoAgent,LB"
483,5,646,0,1,13,"7:NoAgent,LB"
500,7,529,0,0,13,"7:NoAgent,LB"
477,5,640,0,1,13,"7:NoAgent,LB"
489,3,665,1,0,13,"7:NoAgent,LB"
509,3,605,1,0,13,"7:NoAgent,LB"
503,5,1046,0,1,13,"7:NoAgent,LB"
502,7,497,0,0,13,"7:NoAgent,LB"
30,7,473,0,0,13,"7:NoAgent,LB"
507,7,494,0,0,13,"7:NoAgent,LB"
488,1,967,1,1,13,"7:NoAgent,LB"
520,3,375,1,0,13,"7:NoAgent,LB"
325,7,590,0,0,13,"7:NoAgent,LB"
495,1,624,1,1,14,"7:NoAgent,LB"
510,3,560,1,0,14,"7:NoAgent,LB"
478,3,481,1,0,14,"7:NoAgent,LB"
521,7,616,0,0,14,"7:NoAgent,LB"
522,3,431,1,0,14,"7:NoAgent,LB"
527,7,641,0,0,14,"7:NoAgent,LB"
512,3,756,1,0,14,"7:NoAgent,LB"
443,3,531,1,0,14,"7:NoAgent,LB"
487,3,596,1,0,14,"7:NoAgent,LB"
524,3,782,1,0,14,"7:NoAgent,LB"
496,1,679,1,1,14,"7:NoAgent,LB"
514,1,526,1,1,14,"7:NoAgent,LB"
506,3,651,1,0,14,"7:NoAgent,LB"
484,3,454,1,0,14,"7:NoAgent,LB"
298,3,813,1,0,14,"7:NoAgent,LB"
492,7,636,0,0,14,"7:NoAgent,LB"
508,3,1208,1,0,14,"7:NoAgent,LB"
493,1,1018,1,1,14,"7:NoAgent,LB"
479,1,978,1,1,14,"7:NoAgent,LB"
489,3,597,1,0,14,"7:NoAgent,LB"
502,1,807,1,1,14,"7:NoAgent,LB"
518,3,444,1,0,14,"7:NoAgent,LB"
511,5,632,0,1,14,"7:NoAgent,LB"
488,1,654,1,1,14,"7:NoAgent,LB"
520,5,448,0,1,14,"7:NoAgent,LB"
485,7,1216,0,0,14,"7:NoAgent,LB"
325,1,478,1,1,14,"7:NoAgent,LB"
486,7,1842,0,0,14,"7:NoAgent,LB"
526,3,880,1,0,15,"7:NoAgent,LB"
504,7,720,0,0,15,"7:NoAgent,LB"
522,5,479,0,1,15,"7:NoAgent,LB"
527,5,719,0,1,15,"7:NoAgent,LB"
443,5,655,0,1,15,"7:NoAgent,LB"
499,3,519,1,0,15,"7:NoAgent,LB"
524,7,896,0,0,15,"7:NoAgent,LB"
490,1,718,1,1,15,"7:NoAgent,LB"
491,1,865,1,1,15,"7:NoAgent,LB"
514,7,407,0,0,15,"7:NoAgent,LB"
484,3,428,1,0,15,"7:NoAgent,LB"
515,5,623,0,1,15,"7:NoAgent,LB"
298,7,930,0,0,15,"7:NoAgent,LB"
494,1,597,1,1,15,"7:NoAgent,LB"
508,7,741,0,0,15,"7:NoAgent,LB"
481,5,622,0,1,15,"7:NoAgent,LB"
500,5,379,0,1,15,"7:NoAgent,LB"
477,5,680,0,1,15,"7:NoAgent,LB"
493,7,568,0,0,15,"7:NoAgent,LB"
489,3,408,1,0,15,"7:NoAgent,LB"
502,5,576,0,1,15,"7:NoAgent,LB"
511,5,432,0,1,15,"7:NoAgent,LB"
507,3,614,1,0,15,"7:NoAgent,LB"
520,1,413,1,1,15,"7:NoAgent,LB"
498,5,1407,0,1,15,"7:NoAgent,LB"
517,1,1000,1,1,15,"7:NoAgent,LB"
485,3,1158,1,0,15,"7:NoAgent,LB"
486,3,541,1,0,15,"7:NoAgent,LB"
510,3,541,1,0,16,"7:NoAgent,LB"
505,7,711,0,0,16,"7:NoAgent,LB"
522,7,470,0,0,16,"7:NoAgent,LB"
525,7,520,0,0,16,"7:NoAgent,LB"
527,7,702,0,0,16,"7:NoAgent,LB"
512,1,755,1,1,16,"7:NoAgent,LB"
443,3,437,1,0,16,"7:NoAgent,LB"
499,7,519,0,0,16,"7:NoAgent,LB"
487,3,647,1,0,16,"7:NoAgent,LB"
524,5,514,0,1,16,"7:NoAgent,LB"
490,3,582,1,0,16,"7:NoAgent,LB"
523,1,645,1,1,16,"7:NoAgent,LB"
496,7,1256,0,0,16,"7:NoAgent,LB"
514,3,575,1,0,16,"7:NoAgent,LB"
506,3,518,1,0,16,"7:NoAgent,LB"
484,5,622,0,1,16,"7:NoAgent,LB"
494,7,694,0,0,16,"7:NoAgent,LB"
508,1,784,1,1,16,"7:NoAgent,LB"
500,5,318,0,1,16,"7:NoAgent,LB"
477,5,727,0,1,16,"7:NoAgent,LB"
509,5,438,0,1,16,"7:NoAgent,LB"
513,5,578,0,1,16,"7:NoAgent,LB"
502,7,704,0,0,16,"7:NoAgent,LB"
30,1,546,1,1,16,"7:NoAgent,LB"
518,7,537,0,0,16,"7:NoAgent,LB"
488,7,1154,0,0,16,"7:NoAgent,LB"
498,7,609,0,0,16,"7:NoAgent,LB"
485,3,1045,1,0,16,"7:NoAgent,LB"
486,7,517,0,0,16,"7:NoAgent,LB"
482,1,433,1,1,16,"7:NoAgent,LB"
495,3,719,1,0,17,"7:NoAgent,LB"
510,7,619,0,0,17,"7:NoAgent,LB"
504,1,460,1,1,17,"7:NoAgent,LB"
505,3,680,1,0,17,"7:NoAgent,LB"
521,3,904,1,0,17,"7:NoAgent,LB"
522,5,655,0,1,17,"7:NoAgent,LB"
525,7,502,0,0,17,"7:NoAgent,LB"
497,7,530,0,0,17,"7:NoAgent,LB"
527,1,814,1,1,17,"7:NoAgent,LB"
499,3,552,1,0,17,"7:NoAgent,LB"
487,5,510,0,1,17,"7:NoAgent,LB"
524,3,765,1,0,17,"7:NoAgent,LB"
490,3,539,1,0,17,"7:NoAgent,LB"
523,3,632,1,0,17,"7:NoAgent,LB"
516,3,633,1,0,17,"7:NoAgent,LB"
496,3,1174,1,0,17,"7:NoAgent,LB"
28,3,595,1,0,17,"7:NoAgent,LB"
484,5,554,0,1,17,"7:NoAgent,LB"
483,1,687,1,1,17,"7:NoAgent,LB"
298,3,793,1,0,17,"7:NoAgent,LB"
489,3,549,1,0,17,"7:NoAgent,LB"
502,3,449,1,0,17,"7:NoAgent,LB"
518,3,481,1,0,17,"7:NoAgent,LB"
507,1,543,1,1,17,"7:NoAgent,LB"
488,5,765,0,1,17,"7:NoAgent,LB"
520,3,486,1,0,17,"7:NoAgent,LB"
498,7,903,0,0,17,"7:NoAgent,LB"
517,7,478,0,0,17,"7:NoAgent,LB"
485,1,1068,1,1,17,"7:NoAgent,LB"
325,5,472,0,1,17,"7:NoAgent,LB"
510,1,561,1,1,18,"7:NoAgent,LB"
478,3,432,1,0,18,"7:NoAgent,LB"
505,3,536,1,0,18,"7:NoAgent,LB"
521,1,936,1,1,18,"7:NoAgent,LB"
443,7,1310,0,0,18,"7:NoAgent,LB"
523,5,482,0,1,18,"7:NoAgent,LB"
516,1,535,1,1,18,"7:NoAgent,LB"
496,7,1001,0,0,18,"7:NoAgent,LB"
506,3,767,1,0,18,"7:NoAgent,LB"
298,1,661,1,1,18,"7:NoAgent,LB"
494,1,658,1,1,18,"7:NoAgent,LB"
492,5,683,0,1,18,"7:NoAgent,LB"
481,1,746,1,1,18,"7:NoAgent,LB"
477,1,695,1,1,18,"7:NoAgent,LB"
489,7,580,0,0,18,"7:NoAgent,LB"
513,3,465,1,0,18,"7:NoAgent,LB"
502,1,497,1,1,18,"7:NoAgent,LB"
30,5,540,0,1,18,"7:NoAgent,LB"
480,7,398,0,0,18,"7:NoAgent,LB"
518,7,830,0,0,18,"7:NoAgent,LB"
511,3,502,1,0,18,"7:NoAgent,LB"
520,1,415,1,1,18,"7:NoAgent,LB"
325,3,527,1,0,18,"7:NoAgent,LB"
510,7,506,0,0,19,"7:NoAgent,LB"
478,7,384,0,0,19,"7:NoAgent,LB"
526,7,727,0,0,19,"7:NoAgent,LB"
504,3,799,1,0,19,"7:NoAgent,LB"
505,1,823,1,1,19,"7:NoAgent,LB"
521,5,959,0,1,19,"7:NoAgent,LB"
522,1,479,1,1,19,"7:NoAgent,LB"
443,7,624,0,0,19,"7:NoAgent,LB"
499,7,479,0,0,19,"7:NoAgent,LB"
487,7,562,0,0,19,"7:NoAgent,LB"
490,7,881,0,0,19,"7:NoAgent,LB"
491,3,657,1,0,19,"7:NoAgent,LB"
519,7,588,0,0,19,"7:NoAgent,LB"
496,1,774,1,1,19,"7:NoAgent,LB"
28,7,509,0,0,19,"7:NoAgent,LB"
515,3,782,1,0,19,"7:NoAgent,LB"
508,7,1227,0,0,19,"7:NoAgent,LB"
481,3,752,1,0,19,"7:NoAgent,LB"
493,1,779,1,1,19,"7:NoAgent,LB"
479,7,511,0,0,19,"7:NoAgent,LB"
509,5,519,0,1,19,"7:NoAgent,LB"
502,1,481,1,1,19,"7:NoAgent,LB"
30,5,500,0,1,19,"7:NoAgent,LB"
518,3,528,1,0,19,"7:NoAgent,LB"
507,7,526,0,0,19,"7:NoAgent,LB"
488,7,1279,0,0,19,"7:NoAgent,LB"
517,1,544,1,1,19,"7:NoAgent,LB"
485,7,1009,0,0,19,"7:NoAgent,LB"
510,3,568,1,0,20,"7:NoAgent,LB"
478,1,390,1,1,20,"7:NoAgent,LB"
526,7,1623,0,0,20,"7:NoAgent,LB"
504,3,473,1,0,20,"7:NoAgent,LB"
505,5,583,0,1,20,"7:NoAgent,LB"
521,1,1073,1,1,20,"7:NoAgent,LB"
525,3,536,1,0,20,"7:NoAgent,LB"
487,5,607,0,1,20,"7:NoAgent,LB"
524,1,648,1,1,20,"7:NoAgent,LB"
490,5,632,0,1,20,"7:NoAgent,LB"
491,7,632,0,0,20,"7:NoAgent,LB"
516,7,503,0,0,20,"7:NoAgent,LB"
496,7,616,0,0,20,"7:NoAgent,LB"
514,5,469,0,1,20,"7:NoAgent,LB"
28,1,543,1,1,20,"7:NoAgent,LB"
515,5,1019,0,1,20,"7:NoAgent,LB"
298,3,903,1,0,20,"7:NoAgent,LB"
501,7,625,0,0,20,"7:NoAgent,LB"
508,5,700,0,1,20,"7:NoAgent,LB"
481,5,728,0,1,20,"7:NoAgent,LB"
500,7,429,0,0,20,"7:NoAgent,LB"
477,1,751,1,1,20,"7:NoAgent,LB"
502,3,624,1,0,20,"7:NoAgent,LB"
30,1,379,1,1,20,"7:NoAgent,LB"
480,7,895,0,0,20,"7:NoAgent,LB"
518,1,483,1,1,20,"7:NoAgent,LB"
511,7,666,0,0,20,"7:NoAgent,LB"
507,5,568,0,1,20,"7:NoAgent,LB"
485,5,852,0,1,20,"7:NoAgent,LB"
510,7,628,0,0,21,"7:NoAgent,LB"
526,3,543,1,0,21,"7:NoAgent,LB"
512,7,615,0,0,21,"7:NoAgent,LB"
443,5,655,0,1,21,"7:NoAgent,LB"
524,5,672,0,1,21,"7:NoAgent,LB"
490,1,834,1,1,21,"7:NoAgent,LB"
491,5,519,0,1,21,"7:NoAgent,LB"
523,1,495,1,1,21,"7:NoAgent,LB"
496,5,1175,0,1,21,"7:NoAgent,LB"
506,1,869,1,1,21,"7:NoAgent,LB"
