"workerid","movieID","reactionTime","PArray","AArray","trialNum","expt"
476,5,463,0,1,2,"6:Attn19s"
2,1,521,1,1,2,"6:Attn19s"
414,1,1141,1,1,2,"6:Attn19s"
422,5,584,0,1,2,"6:Attn19s"
419,7,760,0,0,2,"6:Attn19s"
436,7,558,0,0,2,"6:Attn19s"
472,1,682,1,1,2,"6:Attn19s"
438,3,793,1,0,2,"6:Attn19s"
430,3,490,1,0,2,"6:Attn19s"
457,5,1043,0,1,2,"6:Attn19s"
467,3,671,1,0,3,"6:Attn19s"
475,5,734,0,1,3,"6:Attn19s"
428,5,902,0,1,3,"6:Attn19s"
442,7,982,0,0,3,"6:Attn19s"
458,1,694,1,1,3,"6:Attn19s"
468,7,455,0,0,3,"6:Attn19s"
404,3,622,1,0,3,"6:Attn19s"
474,7,652,0,0,3,"6:Attn19s"
440,7,471,0,0,3,"6:Attn19s"
444,5,527,0,1,3,"6:Attn19s"
469,3,366,1,0,3,"6:Attn19s"
466,5,861,0,1,3,"6:Attn19s"
413,1,639,1,1,3,"6:Attn19s"
450,3,1371,1,0,3,"6:Attn19s"
439,1,677,1,1,3,"6:Attn19s"
426,5,565,0,1,3,"6:Attn19s"
453,1,485,1,1,3,"6:Attn19s"
415,5,487,0,1,3,"6:Attn19s"
411,1,754,1,1,3,"6:Attn19s"
449,1,514,1,1,3,"6:Attn19s"
408,7,469,0,0,3,"6:Attn19s"
437,1,744,1,1,3,"6:Attn19s"
445,5,1086,0,1,3,"6:Attn19s"
429,5,756,0,1,3,"6:Attn19s"
435,3,953,1,0,3,"6:Attn19s"
441,7,579,0,0,3,"6:Attn19s"
456,7,479,0,0,3,"6:Attn19s"
462,5,714,0,1,3,"6:Attn19s"
454,5,565,0,1,3,"6:Attn19s"
471,1,558,1,1,3,"6:Attn19s"
473,1,821,1,1,3,"6:Attn19s"
427,5,587,0,1,3,"6:Attn19s"
424,1,486,1,1,3,"6:Attn19s"
465,7,314,0,0,3,"6:Attn19s"
459,1,862,1,1,3,"6:Attn19s"
414,3,617,1,0,3,"6:Attn19s"
419,5,914,0,1,3,"6:Attn19s"
464,3,404,1,0,3,"6:Attn19s"
436,1,539,1,1,3,"6:Attn19s"
472,3,824,1,0,3,"6:Attn19s"
438,7,846,0,0,3,"6:Attn19s"
430,1,626,1,1,3,"6:Attn19s"
433,3,504,1,0,3,"6:Attn19s"
412,7,734,0,0,3,"6:Attn19s"
457,7,1107,0,0,3,"6:Attn19s"
475,5,492,0,1,4,"6:Attn19s"
423,7,1119,0,0,4,"6:Attn19s"
448,7,495,0,0,4,"6:Attn19s"
458,5,439,0,1,4,"6:Attn19s"
420,5,993,0,1,4,"6:Attn19s"
263,1,546,1,1,4,"6:Attn19s"
418,1,1013,1,1,4,"6:Attn19s"
417,1,488,1,1,4,"6:Attn19s"
468,3,620,1,0,4,"6:Attn19s"
474,1,376,1,1,4,"6:Attn19s"
148,7,604,0,0,4,"6:Attn19s"
469,5,849,0,1,4,"6:Attn19s"
466,7,470,0,0,4,"6:Attn19s"
450,1,1061,1,1,4,"6:Attn19s"
421,7,775,0,0,4,"6:Attn19s"
405,3,443,1,0,4,"6:Attn19s"
434,7,563,0,0,4,"6:Attn19s"
409,7,473,0,0,4,"6:Attn19s"
435,1,559,1,1,4,"6:Attn19s"
441,5,675,0,1,4,"6:Attn19s"
462,3,2492,1,0,4,"6:Attn19s"
454,1,580,1,1,4,"6:Attn19s"
432,5,907,0,1,4,"6:Attn19s"
452,3,531,1,0,4,"6:Attn19s"
427,3,402,1,0,4,"6:Attn19s"
424,3,710,1,0,4,"6:Attn19s"
470,1,1538,1,1,4,"6:Attn19s"
463,5,576,0,1,4,"6:Attn19s"
476,5,454,0,1,4,"6:Attn19s"
425,3,466,1,0,4,"6:Attn19s"
2,1,556,1,1,4,"6:Attn19s"
464,5,559,0,1,4,"6:Attn19s"
406,1,918,1,1,4,"6:Attn19s"
436,3,462,1,0,4,"6:Attn19s"
472,1,680,1,1,4,"6:Attn19s"
412,1,472,1,1,4,"6:Attn19s"
467,3,470,1,0,5,"6:Attn19s"
423,7,822,0,0,5,"6:Attn19s"
416,3,511,1,0,5,"6:Attn19s"
442,7,831,0,0,5,"6:Attn19s"
461,1,746,1,1,5,"6:Attn19s"
404,7,900,0,0,5,"6:Attn19s"
469,5,601,0,1,5,"6:Attn19s"
413,5,585,0,1,5,"6:Attn19s"
439,1,739,1,1,5,"6:Attn19s"
426,1,535,1,1,5,"6:Attn19s"
453,7,400,0,0,5,"6:Attn19s"
415,5,638,0,1,5,"6:Attn19s"
421,7,688,0,0,5,"6:Attn19s"
410,7,505,0,0,5,"6:Attn19s"
411,1,500,1,1,5,"6:Attn19s"
408,7,379,0,0,5,"6:Attn19s"
437,7,499,0,0,5,"6:Attn19s"
434,1,471,1,1,5,"6:Attn19s"
462,7,633,0,0,5,"6:Attn19s"
451,5,407,0,1,5,"6:Attn19s"
432,5,689,0,1,5,"6:Attn19s"
452,1,448,1,1,5,"6:Attn19s"
427,1,397,1,1,5,"6:Attn19s"
424,3,422,1,0,5,"6:Attn19s"
470,3,807,1,0,5,"6:Attn19s"
476,3,497,1,0,5,"6:Attn19s"
425,5,443,0,1,5,"6:Attn19s"
414,7,863,0,0,5,"6:Attn19s"
422,3,468,1,0,5,"6:Attn19s"
419,7,687,0,0,5,"6:Attn19s"
406,3,851,1,0,5,"6:Attn19s"
438,1,790,1,1,5,"6:Attn19s"
430,5,533,0,1,5,"6:Attn19s"
433,5,526,0,1,5,"6:Attn19s"
412,7,673,0,0,5,"6:Attn19s"
457,3,1413,1,0,5,"6:Attn19s"
467,5,494,0,1,6,"6:Attn19s"
475,1,765,1,1,6,"6:Attn19s"
20,1,440,1,1,6,"6:Attn19s"
423,3,510,1,0,6,"6:Attn19s"
416,7,617,0,0,6,"6:Attn19s"
458,1,319,1,1,6,"6:Attn19s"
420,7,648,0,0,6,"6:Attn19s"
263,7,564,0,0,6,"6:Attn19s"
418,1,874,1,1,6,"6:Attn19s"
468,1,544,1,1,6,"6:Attn19s"
404,7,762,0,0,6,"6:Attn19s"
474,1,665,1,1,6,"6:Attn19s"
148,7,603,0,0,6,"6:Attn19s"
273,3,440,1,0,6,"6:Attn19s"
469,7,480,0,0,6,"6:Attn19s"
466,5,698,0,1,6,"6:Attn19s"
413,3,400,1,0,6,"6:Attn19s"
221,3,794,1,0,6,"6:Attn19s"
450,1,893,1,1,6,"6:Attn19s"
439,7,758,0,0,6,"6:Attn19s"
453,1,468,1,1,6,"6:Attn19s"
407,7,541,0,0,6,"6:Attn19s"
410,3,478,1,0,6,"6:Attn19s"
443,7,1243,0,0,6,"6:Attn19s"
434,5,457,0,1,6,"6:Attn19s"
445,5,616,0,1,6,"6:Attn19s"
409,3,481,1,0,6,"6:Attn19s"
435,5,576,0,1,6,"6:Attn19s"
441,3,590,1,0,6,"6:Attn19s"
456,1,481,1,1,6,"6:Attn19s"
462,5,525,0,1,6,"6:Attn19s"
454,3,565,1,0,6,"6:Attn19s"
432,5,809,0,1,6,"6:Attn19s"
452,1,438,1,1,6,"6:Attn19s"
427,5,360,0,1,6,"6:Attn19s"
424,7,559,0,0,6,"6:Attn19s"
470,5,953,0,1,6,"6:Attn19s"
463,7,518,0,0,6,"6:Attn19s"
459,3,511,1,0,6,"6:Attn19s"
476,7,510,0,0,6,"6:Attn19s"
2,7,546,0,0,6,"6:Attn19s"
414,7,609,0,0,6,"6:Attn19s"
422,1,494,1,1,6,"6:Attn19s"
419,7,610,0,0,6,"6:Attn19s"
436,3,606,1,0,6,"6:Attn19s"
472,7,656,0,0,6,"6:Attn19s"
430,7,512,0,0,6,"6:Attn19s"
412,3,515,1,0,6,"6:Attn19s"
467,7,543,0,0,7,"6:Attn19s"
416,1,447,1,1,7,"6:Attn19s"
431,7,807,0,0,7,"6:Attn19s"
448,3,483,1,0,7,"6:Attn19s"
458,3,555,1,0,7,"6:Attn19s"
420,5,714,0,1,7,"6:Attn19s"
461,1,1035,1,1,7,"6:Attn19s"
474,7,656,0,0,7,"6:Attn19s"
148,7,545,0,0,7,"6:Attn19s"
444,3,542,1,0,7,"6:Attn19s"
221,7,452,0,0,7,"6:Attn19s"
439,1,587,1,1,7,"6:Attn19s"
426,7,909,0,0,7,"6:Attn19s"
453,3,480,1,0,7,"6:Attn19s"
415,5,551,0,1,7,"6:Attn19s"
407,3,476,1,0,7,"6:Attn19s"
421,5,803,0,1,7,"6:Attn19s"
410,3,483,1,0,7,"6:Attn19s"
443,5,536,0,1,7,"6:Attn19s"
405,3,566,1,0,7,"6:Attn19s"
437,3,496,1,0,7,"6:Attn19s"
409,5,463,0,1,7,"6:Attn19s"
435,3,518,1,0,7,"6:Attn19s"
441,5,499,0,1,7,"6:Attn19s"
462,7,485,0,0,7,"6:Attn19s"
454,3,478,1,0,7,"6:Attn19s"
471,3,466,1,0,7,"6:Attn19s"
451,3,374,1,0,7,"6:Attn19s"
424,7,440,0,0,7,"6:Attn19s"
455,7,1015,0,0,7,"6:Attn19s"
425,3,385,1,0,7,"6:Attn19s"
2,1,1008,1,1,7,"6:Attn19s"
422,7,422,0,0,7,"6:Attn19s"
419,3,214,1,0,7,"6:Attn19s"
472,7,799,0,0,7,"6:Attn19s"
430,3,451,1,0,7,"6:Attn19s"
412,7,668,0,0,7,"6:Attn19s"
457,1,997,1,1,7,"6:Attn19s"
423,3,865,1,0,8,"6:Attn19s"
416,3,415,1,0,8,"6:Attn19s"
428,5,539,0,1,8,"6:Attn19s"
431,1,840,1,1,8,"6:Attn19s"
458,7,590,0,0,8,"6:Attn19s"
263,3,539,1,0,8,"6:Attn19s"
461,7,1452,0,0,8,"6:Attn19s"
418,1,866,1,1,8,"6:Attn19s"
468,3,506,1,0,8,"6:Attn19s"
404,1,627,1,1,8,"6:Attn19s"
444,7,670,0,0,8,"6:Attn19s"
273,3,421,1,0,8,"6:Attn19s"
469,7,518,0,0,8,"6:Attn19s"
221,5,464,0,1,8,"6:Attn19s"
453,5,443,0,1,8,"6:Attn19s"
410,7,559,0,0,8,"6:Attn19s"
411,5,437,0,1,8,"6:Attn19s"
443,7,512,0,0,8,"6:Attn19s"
405,1,585,1,1,8,"6:Attn19s"
408,5,501,0,1,8,"6:Attn19s"
445,3,805,1,0,8,"6:Attn19s"
429,5,697,0,1,8,"6:Attn19s"
435,1,511,1,1,8,"6:Attn19s"
462,7,1000,0,0,8,"6:Attn19s"
471,5,463,0,1,8,"6:Attn19s"
473,3,427,1,0,8,"6:Attn19s"
452,5,549,0,1,8,"6:Attn19s"
424,5,527,0,1,8,"6:Attn19s"
465,5,405,0,1,8,"6:Attn19s"
459,7,584,0,0,8,"6:Attn19s"
476,7,584,0,0,8,"6:Attn19s"
425,7,510,0,0,8,"6:Attn19s"
2,7,592,0,0,8,"6:Attn19s"
464,3,1233,1,0,8,"6:Attn19s"
436,5,511,0,1,8,"6:Attn19s"
438,5,569,0,1,8,"6:Attn19s"
430,3,494,1,0,8,"6:Attn19s"
433,7,489,0,0,8,"6:Attn19s"
412,3,592,1,0,8,"6:Attn19s"
457,3,1032,1,0,8,"6:Attn19s"
475,7,1003,0,0,9,"6:Attn19s"
431,3,695,1,0,9,"6:Attn19s"
442,1,671,1,1,9,"6:Attn19s"
458,3,358,1,0,9,"6:Attn19s"
420,1,404,1,1,9,"6:Attn19s"
263,1,468,1,1,9,"6:Attn19s"
468,1,581,1,1,9,"6:Attn19s"
466,3,617,1,0,9,"6:Attn19s"
413,1,615,1,1,9,"6:Attn19s"
439,5,602,0,1,9,"6:Attn19s"
415,7,1255,0,0,9,"6:Attn19s"
421,7,548,0,0,9,"6:Attn19s"
449,5,764,0,1,9,"6:Attn19s"
437,5,537,0,1,9,"6:Attn19s"
429,5,771,0,1,9,"6:Attn19s"
435,5,687,0,1,9,"6:Attn19s"
456,1,553,1,1,9,"6:Attn19s"
462,1,437,1,1,9,"6:Attn19s"
471,3,428,1,0,9,"6:Attn19s"
432,3,704,1,0,9,"6:Attn19s"
473,3,350,1,0,9,"6:Attn19s"
452,7,429,0,0,9,"6:Attn19s"
427,1,522,1,1,9,"6:Attn19s"
446,1,627,1,1,9,"6:Attn19s"
459,5,552,0,1,9,"6:Attn19s"
414,7,663,0,0,9,"6:Attn19s"
422,1,438,1,1,9,"6:Attn19s"
464,1,435,1,1,9,"6:Attn19s"
436,3,581,1,0,9,"6:Attn19s"
438,7,687,0,0,9,"6:Attn19s"
430,1,677,1,1,9,"6:Attn19s"
457,1,926,1,1,9,"6:Attn19s"
467,1,415,1,1,10,"6:Attn19s"
20,5,437,0,1,10,"6:Attn19s"
423,5,975,0,1,10,"6:Attn19s"
428,1,692,1,1,10,"6:Attn19s"
431,7,582,0,0,10,"6:Attn19s"
460,5,1038,0,1,10,"6:Attn19s"
458,1,342,1,1,10,"6:Attn19s"
263,3,434,1,0,10,"6:Attn19s"
461,5,1001,0,1,10,"6:Attn19s"
418,3,666,1,0,10,"6:Attn19s"
417,7,575,0,0,10,"6:Attn19s"
444,5,549,0,1,10,"6:Attn19s"
447,3,915,1,0,10,"6:Attn19s"
469,3,868,1,0,10,"6:Attn19s"
426,1,671,1,1,10,"6:Attn19s"
453,5,393,0,1,10,"6:Attn19s"
415,5,407,0,1,10,"6:Attn19s"
443,1,388,1,1,10,"6:Attn19s"
449,3,482,1,0,10,"6:Attn19s"
405,7,471,0,0,10,"6:Attn19s"
408,1,637,1,1,10,"6:Attn19s"
434,7,681,0,0,10,"6:Attn19s"
445,7,689,0,0,10,"6:Attn19s"
429,5,667,0,1,10,"6:Attn19s"
435,7,501,0,0,10,"6:Attn19s"
471,7,369,0,0,10,"6:Attn19s"
451,1,374,1,1,10,"6:Attn19s"
473,5,371,0,1,10,"6:Attn19s"
452,3,463,1,0,10,"6:Attn19s"
427,5,400,0,1,10,"6:Attn19s"
446,1,602,1,1,10,"6:Attn19s"
455,3,695,1,0,10,"6:Attn19s"
470,1,957,1,1,10,"6:Attn19s"
425,1,432,1,1,10,"6:Attn19s"
414,3,665,1,0,10,"6:Attn19s"
422,7,569,0,0,10,"6:Attn19s"
464,7,464,0,0,10,"6:Attn19s"
436,5,580,0,1,10,"6:Attn19s"
430,7,544,0,0,10,"6:Attn19s"
433,1,635,1,1,10,"6:Attn19s"
412,5,2492,0,1,10,"6:Attn19s"
428,7,525,0,0,11,"6:Attn19s"
431,3,496,1,0,11,"6:Attn19s"
442,1,670,1,1,11,"6:Attn19s"
448,1,498,1,1,11,"6:Attn19s"
263,7,426,0,0,11,"6:Attn19s"
418,1,788,1,1,11,"6:Attn19s"
468,3,482,1,0,11,"6:Attn19s"
404,7,654,0,0,11,"6:Attn19s"
440,1,743,1,1,11,"6:Attn19s"
444,5,502,0,1,11,"6:Attn19s"
273,1,483,1,1,11,"6:Attn19s"
447,5,566,0,1,11,"6:Attn19s"
413,3,656,1,0,11,"6:Attn19s"
450,5,1005,0,1,11,"6:Attn19s"
426,5,616,0,1,11,"6:Attn19s"
415,3,489,1,0,11,"6:Attn19s"
407,5,528,0,1,11,"6:Attn19s"
421,1,617,1,1,11,"6:Attn19s"
410,1,537,1,1,11,"6:Attn19s"
411,3,509,1,0,11,"6:Attn19s"
443,7,492,0,0,11,"6:Attn19s"
449,1,529,1,1,11,"6:Attn19s"
405,3,631,1,0,11,"6:Attn19s"
437,7,579,0,0,11,"6:Attn19s"
445,1,672,1,1,11,"6:Attn19s"
409,7,714,0,0,11,"6:Attn19s"
454,7,632,0,0,11,"6:Attn19s"
451,5,423,0,1,11,"6:Attn19s"
432,7,857,0,0,11,"6:Attn19s"
473,5,395,0,1,11,"6:Attn19s"
446,5,698,0,1,11,"6:Attn19s"
424,1,1190,1,1,11,"6:Attn19s"
470,3,938,1,0,11,"6:Attn19s"
463,1,406,1,1,11,"6:Attn19s"
459,7,463,0,0,11,"6:Attn19s"
425,5,401,0,1,11,"6:Attn19s"
2,5,401,0,1,11,"6:Attn19s"
414,5,577,0,1,11,"6:Attn19s"
419,1,674,1,1,11,"6:Attn19s"
464,1,480,1,1,11,"6:Attn19s"
472,3,711,1,0,11,"6:Attn19s"
438,1,569,1,1,11,"6:Attn19s"
433,1,635,1,1,11,"6:Attn19s"
467,5,463,0,1,12,"6:Attn19s"
416,5,718,0,1,12,"6:Attn19s"
428,3,476,1,0,12,"6:Attn19s"
431,1,647,1,1,12,"6:Attn19s"
442,5,487,0,1,12,"6:Attn19s"
460,3,464,1,0,12,"6:Attn19s"
448,5,571,0,1,12,"6:Attn19s"
420,3,835,1,0,12,"6:Attn19s"
461,1,841,1,1,12,"6:Attn19s"
417,5,537,0,1,12,"6:Attn19s"
468,3,416,1,0,12,"6:Attn19s"
404,3,724,1,0,12,"6:Attn19s"
474,3,358,1,0,12,"6:Attn19s"
148,7,628,0,0,12,"6:Attn19s"
273,5,615,0,1,12,"6:Attn19s"
466,3,487,1,0,12,"6:Attn19s"
221,1,579,1,1,12,"6:Attn19s"
439,1,557,1,1,12,"6:Attn19s"
426,1,567,1,1,12,"6:Attn19s"
453,3,414,1,0,12,"6:Attn19s"
407,7,485,0,0,12,"6:Attn19s"
421,3,707,1,0,12,"6:Attn19s"
410,5,486,0,1,12,"6:Attn19s"
411,1,509,1,1,12,"6:Attn19s"
443,3,574,1,0,12,"6:Attn19s"
449,5,553,0,1,12,"6:Attn19s"
405,1,1626,1,1,12,"6:Attn19s"
408,3,486,1,0,12,"6:Attn19s"
434,5,475,0,1,12,"6:Attn19s"
445,1,553,1,1,12,"6:Attn19s"
409,1,495,1,1,12,"6:Attn19s"
429,7,508,0,0,12,"6:Attn19s"
435,5,480,0,1,12,"6:Attn19s"
441,7,898,0,0,12,"6:Attn19s"
456,1,543,1,1,12,"6:Attn19s"
451,5,407,0,1,12,"6:Attn19s"
432,1,647,1,1,12,"6:Attn19s"
473,1,435,1,1,12,"6:Attn19s"
452,5,444,0,1,12,"6:Attn19s"
427,7,517,0,0,12,"6:Attn19s"
446,7,509,0,0,12,"6:Attn19s"
465,7,405,0,0,12,"6:Attn19s"
459,5,519,0,1,12,"6:Attn19s"
476,3,409,1,0,12,"6:Attn19s"
414,7,655,0,0,12,"6:Attn19s"
464,1,823,1,1,12,"6:Attn19s"
406,7,684,0,0,12,"6:Attn19s"
436,1,575,1,1,12,"6:Attn19s"
472,7,568,0,0,12,"6:Attn19s"
457,5,828,0,1,12,"6:Attn19s"
467,3,607,1,0,13,"6:Attn19s"
475,5,478,0,1,13,"6:Attn19s"
416,7,548,0,0,13,"6:Attn19s"
428,3,436,1,0,13,"6:Attn19s"
442,5,480,0,1,13,"6:Attn19s"
263,7,404,0,0,13,"6:Attn19s"
461,3,714,1,0,13,"6:Attn19s"
418,7,964,0,0,13,"6:Attn19s"
474,7,537,0,0,13,"6:Attn19s"
148,3,530,1,0,13,"6:Attn19s"
273,7,409,0,0,13,"6:Attn19s"
450,7,605,0,0,13,"6:Attn19s"
439,3,530,1,0,13,"6:Attn19s"
426,1,529,1,1,13,"6:Attn19s"
453,1,418,1,1,13,"6:Attn19s"
415,3,535,1,0,13,"6:Attn19s"
407,1,467,1,1,13,"6:Attn19s"
435,3,593,1,0,13,"6:Attn19s"
456,5,463,0,1,13,"6:Attn19s"
471,1,387,1,1,13,"6:Attn19s"
427,7,421,0,0,13,"6:Attn19s"
446,3,680,1,0,13,"6:Attn19s"
424,1,607,1,1,13,"6:Attn19s"
455,3,631,1,0,13,"6:Attn19s"
459,5,399,0,1,13,"6:Attn19s"
425,1,421,1,1,13,"6:Attn19s"
414,1,574,1,1,13,"6:Attn19s"
422,3,558,1,0,13,"6:Attn19s"
464,5,479,0,1,13,"6:Attn19s"
472,3,615,1,0,13,"6:Attn19s"
433,7,424,0,0,13,"6:Attn19s"
467,5,534,0,1,14,"6:Attn19s"
423,1,2359,1,1,14,"6:Attn19s"
416,7,587,0,0,14,"6:Attn19s"
460,7,499,0,0,14,"6:Attn19s"
448,3,547,1,0,14,"6:Attn19s"
420,7,689,0,0,14,"6:Attn19s"
461,7,810,0,0,14,"6:Attn19s"
417,1,544,1,1,14,"6:Attn19s"
148,3,579,1,0,14,"6:Attn19s"
447,7,488,0,0,14,"6:Attn19s"
469,5,409,0,1,14,"6:Attn19s"
466,3,425,1,0,14,"6:Attn19s"
413,3,591,1,0,14,"6:Attn19s"
426,7,593,0,0,14,"6:Attn19s"
407,5,502,0,1,14,"6:Attn19s"
443,7,1332,0,0,14,"6:Attn19s"
449,7,705,0,0,14,"6:Attn19s"
445,3,625,1,0,14,"6:Attn19s"
409,3,564,1,0,14,"6:Attn19s"
429,7,561,0,0,14,"6:Attn19s"
454,5,538,0,1,14,"6:Attn19s"
471,1,451,1,1,14,"6:Attn19s"
432,7,1259,0,0,14,"6:Attn19s"
452,5,454,0,1,14,"6:Attn19s"
427,3,411,1,0,14,"6:Attn19s"
455,5,599,0,1,14,"6:Attn19s"
470,3,731,1,0,14,"6:Attn19s"
465,1,398,1,1,14,"6:Attn19s"
459,5,457,0,1,14,"6:Attn19s"
476,5,498,0,1,14,"6:Attn19s"
425,1,431,1,1,14,"6:Attn19s"
2,1,403,1,1,14,"6:Attn19s"
414,3,541,1,0,14,"6:Attn19s"
422,5,503,0,1,14,"6:Attn19s"
419,1,496,1,1,14,"6:Attn19s"
464,5,1254,0,1,14,"6:Attn19s"
406,1,669,1,1,14,"6:Attn19s"
436,7,469,0,0,14,"6:Attn19s"
412,3,434,1,0,14,"6:Attn19s"
457,7,967,0,0,14,"6:Attn19s"
467,3,472,1,0,15,"6:Attn19s"
475,5,597,0,1,15,"6:Attn19s"
20,5,406,0,1,15,"6:Attn19s"
416,5,563,0,1,15,"6:Attn19s"
428,5,848,0,1,15,"6:Attn19s"
460,3,363,1,0,15,"6:Attn19s"
458,7,725,0,0,15,"6:Attn19s"
420,7,488,0,0,15,"6:Attn19s"
263,3,568,1,0,15,"6:Attn19s"
461,3,762,1,0,15,"6:Attn19s"
418,5,759,0,1,15,"6:Attn19s"
468,5,409,0,1,15,"6:Attn19s"
404,3,553,1,0,15,"6:Attn19s"
474,3,514,1,0,15,"6:Attn19s"
148,7,589,0,0,15,"6:Attn19s"
440,7,472,0,0,15,"6:Attn19s"
273,5,423,0,1,15,"6:Attn19s"
447,1,443,1,1,15,"6:Attn19s"
413,1,1103,1,1,15,"6:Attn19s"
453,5,981,0,1,15,"6:Attn19s"
443,5,575,0,1,15,"6:Attn19s"
449,5,426,0,1,15,"6:Attn19s"
408,7,385,0,0,15,"6:Attn19s"
462,3,1004,1,0,15,"6:Attn19s"
452,7,380,0,0,15,"6:Attn19s"
446,7,435,0,0,15,"6:Attn19s"
455,1,664,1,1,15,"6:Attn19s"
470,3,754,1,0,15,"6:Attn19s"
465,7,397,0,0,15,"6:Attn19s"
2,5,628,0,1,15,"6:Attn19s"
419,7,440,0,0,15,"6:Attn19s"
464,1,595,1,1,15,"6:Attn19s"
406,3,528,1,0,15,"6:Attn19s"
472,5,854,0,1,15,"6:Attn19s"
433,1,466,1,1,15,"6:Attn19s"
412,5,502,0,1,15,"6:Attn19s"
457,1,736,1,1,15,"6:Attn19s"
20,7,510,0,0,16,"6:Attn19s"
423,5,607,0,1,16,"6:Attn19s"
416,3,618,1,0,16,"6:Attn19s"
431,5,887,0,1,16,"6:Attn19s"
448,3,981,1,0,16,"6:Attn19s"
420,5,539,0,1,16,"6:Attn19s"
417,1,536,1,1,16,"6:Attn19s"
404,5,623,0,1,16,"6:Attn19s"
474,1,385,1,1,16,"6:Attn19s"
447,7,465,0,0,16,"6:Attn19s"
469,7,419,0,0,16,"6:Attn19s"
466,5,744,0,1,16,"6:Attn19s"
413,7,518,0,0,16,"6:Attn19s"
221,1,458,1,1,16,"6:Attn19s"
450,1,735,1,1,16,"6:Attn19s"
453,7,369,0,0,16,"6:Attn19s"
449,7,434,0,0,16,"6:Attn19s"
405,3,441,1,0,16,"6:Attn19s"
437,7,526,0,0,16,"6:Attn19s"
409,5,573,0,1,16,"6:Attn19s"
441,5,559,0,1,16,"6:Attn19s"
456,3,673,1,0,16,"6:Attn19s"
473,1,538,1,1,16,"6:Attn19s"
446,1,743,1,1,16,"6:Attn19s"
470,7,757,0,0,16,"6:Attn19s"
465,3,380,1,0,16,"6:Attn19s"
459,7,427,0,0,16,"6:Attn19s"
476,1,446,1,1,16,"6:Attn19s"
2,3,440,1,0,16,"6:Attn19s"
406,7,582,0,0,16,"6:Attn19s"
436,1,503,1,1,16,"6:Attn19s"
438,1,760,1,1,16,"6:Attn19s"
430,5,426,0,1,16,"6:Attn19s"
457,3,726,1,0,16,"6:Attn19s"
467,7,814,0,0,17,"6:Attn19s"
475,7,1055,0,0,17,"6:Attn19s"
428,3,694,1,0,17,"6:Attn19s"
431,5,504,0,1,17,"6:Attn19s"
